Timestamp,gen_total,gen_solar,demand,demand_forecast,ir
2016-01-11 00:00:00+01:00,23863.0,20.0,22557.0,22000.0,0.0
2016-01-11 01:00:00+01:00,22913.0,20.0,21261.0,21200.0,0.0
2016-01-11 02:00:00+01:00,22864.0,20.0,20403.0,20653.0,0.0
2016-01-11 03:00:00+01:00,23324.0,20.0,19960.0,20321.0,0.0
2016-01-11 04:00:00+01:00,23356.0,20.0,19710.0,20097.0,0.0
2016-01-11 05:00:00+01:00,23397.0,20.0,19764.0,20000.0,0.0
2016-01-11 06:00:00+01:00,23288.0,21.0,20230.0,20206.0,0.0
2016-01-11 07:00:00+01:00,22913.0,33.0,20643.0,20210.0,6.7803
2016-01-11 08:00:00+01:00,23717.0,362.0,21168.0,20127.0,78.3408
2016-01-11 09:00:00+01:00,24283.0,1110.0,22967.0,21791.0,202.1287
2016-01-11 10:00:00+01:00,24012.0,1840.0,24202.0,22902.0,306.6002
2016-01-11 11:00:00+01:00,24284.0,2338.0,24650.0,23432.0,356.2491
2016-01-11 12:00:00+01:00,23784.0,2611.0,24634.0,23769.0,368.6989
2016-01-11 13:00:00+01:00,23470.0,2645.0,25068.0,24409.0,336.0159
2016-01-11 14:00:00+01:00,23058.0,2545.0,24807.0,24460.0,267.1984
2016-01-11 15:00:00+01:00,22316.0,2373.0,23577.0,23217.0,160.753
2016-01-11 16:00:00+01:00,21739.0,1883.0,22945.0,22702.0,40.5426
2016-01-11 17:00:00+01:00,22260.0,829.0,23000.0,22805.0,1.5965
2016-01-11 18:00:00+01:00,26180.0,147.0,25449.0,25003.0,0.0353
2016-01-11 19:00:00+01:00,27265.0,71.0,27006.0,26343.0,0.0
2016-01-11 20:00:00+01:00,26147.0,50.0,27672.0,27080.0,0.0
2016-01-11 21:00:00+01:00,24291.0,33.0,27136.0,27032.0,0.0
2016-01-11 22:00:00+01:00,23296.0,32.0,25633.0,25538.0,0.0
2016-01-11 23:00:00+01:00,21830.0,32.0,23727.0,23796.0,0.0
2016-01-12 00:00:00+01:00,27978.0,41.0,27046.0,27167.0,0.0
2016-01-12 01:00:00+01:00,27524.0,42.0,25058.0,25105.0,0.0
2016-01-12 02:00:00+01:00,27110.0,41.0,23874.0,23864.0,0.0
2016-01-12 03:00:00+01:00,27049.0,40.0,23410.0,23355.0,0.0
2016-01-12 04:00:00+01:00,26468.0,40.0,23365.0,23256.0,0.0
2016-01-12 05:00:00+01:00,26387.0,40.0,24116.0,23997.0,0.0
2016-01-12 06:00:00+01:00,28094.0,41.0,26763.0,26510.0,0.0
2016-01-12 07:00:00+01:00,30745.0,52.0,30980.0,30847.0,9.1797
2016-01-12 08:00:00+01:00,32865.0,77.0,33422.0,33511.0,88.0242
2016-01-12 09:00:00+01:00,33641.0,374.0,34280.0,34311.0,207.7241
2016-01-12 10:00:00+01:00,33938.0,741.0,34630.0,34654.0,320.4434
2016-01-12 11:00:00+01:00,33182.0,1006.0,34707.0,34478.0,400.1072
2016-01-12 12:00:00+01:00,33374.0,1186.0,34684.0,34281.0,415.1854
2016-01-12 13:00:00+01:00,34372.0,1106.0,34732.0,34061.0,371.8202
2016-01-12 14:00:00+01:00,33635.0,1046.0,33651.0,32975.0,289.7368
2016-01-12 15:00:00+01:00,33115.0,823.0,33084.0,32565.0,175.9447
2016-01-12 16:00:00+01:00,33055.0,412.0,33033.0,32476.0,48.7541
2016-01-12 17:00:00+01:00,34017.0,109.0,33961.0,33518.0,1.6148
2016-01-12 18:00:00+01:00,35437.0,68.0,35578.0,35594.0,0.0357
2016-01-12 19:00:00+01:00,35989.0,58.0,35923.0,35981.0,0.0
2016-01-12 20:00:00+01:00,36596.0,57.0,36345.0,36106.0,0.0
2016-01-12 21:00:00+01:00,35718.0,43.0,35454.0,35249.0,0.0
2016-01-12 22:00:00+01:00,33950.0,43.0,32681.0,32607.0,0.0
2016-01-12 23:00:00+01:00,31078.0,42.0,29650.0,29665.0,0.0
2016-01-13 00:00:00+01:00,25604.0,48.0,27421.0,27456.0,0.0
2016-01-13 01:00:00+01:00,24141.0,47.0,25382.0,25342.0,0.0
2016-01-13 02:00:00+01:00,24230.0,46.0,24219.0,24406.0,0.0
2016-01-13 03:00:00+01:00,24645.0,45.0,23562.0,23887.0,0.0
2016-01-13 04:00:00+01:00,24543.0,45.0,23555.0,23552.0,0.0
2016-01-13 05:00:00+01:00,24920.0,46.0,24198.0,24200.0,0.0
2016-01-13 06:00:00+01:00,25945.0,55.0,26792.0,26662.0,0.0
2016-01-13 07:00:00+01:00,28432.0,63.0,31474.0,31129.0,10.7394
2016-01-13 08:00:00+01:00,30775.0,83.0,34420.0,34162.0,92.274
2016-01-13 09:00:00+01:00,31870.0,576.0,35186.0,34856.0,192.3623
2016-01-13 10:00:00+01:00,32622.0,1488.0,35613.0,35357.0,282.4361
2016-01-13 11:00:00+01:00,34182.0,2239.0,35477.0,35216.0,339.5453
2016-01-13 12:00:00+01:00,33819.0,2733.0,35152.0,34823.0,352.0586
2016-01-13 13:00:00+01:00,33278.0,2861.0,34980.0,34716.0,311.2896
2016-01-13 14:00:00+01:00,32144.0,2767.0,33798.0,33571.0,231.7866
2016-01-13 15:00:00+01:00,31458.0,2348.0,33252.0,33077.0,129.7177
2016-01-13 16:00:00+01:00,31604.0,1763.0,33146.0,32985.0,36.0558
2016-01-13 17:00:00+01:00,33291.0,836.0,33652.0,33433.0,1.6125
2016-01-13 18:00:00+01:00,35812.0,198.0,35573.0,35318.0,0.0342
2016-01-13 19:00:00+01:00,36251.0,74.0,36708.0,36251.0,0.0
2016-01-13 20:00:00+01:00,35008.0,38.0,36875.0,36371.0,0.0
2016-01-13 21:00:00+01:00,33464.0,30.0,36084.0,35412.0,0.0
2016-01-13 22:00:00+01:00,31403.0,29.0,33413.0,32944.0,0.0
2016-01-13 23:00:00+01:00,30984.0,28.0,30202.0,29832.0,0.0
2016-01-14 00:00:00+01:00,31782.0,18.0,27936.0,27706.0,0.0
2016-01-14 01:00:00+01:00,32362.0,17.0,25936.0,25603.0,0.0
2016-01-14 02:00:00+01:00,31626.0,17.0,24731.0,24440.0,0.0
2016-01-14 03:00:00+01:00,31276.0,17.0,24167.0,23789.0,0.0
2016-01-14 04:00:00+01:00,30951.0,17.0,24087.0,23614.0,0.0
2016-01-14 05:00:00+01:00,30907.0,17.0,24584.0,24167.0,0.0
2016-01-14 06:00:00+01:00,30961.0,18.0,27035.0,26613.0,0.0
2016-01-14 07:00:00+01:00,31959.0,24.0,31511.0,31019.0,7.9746
2016-01-14 08:00:00+01:00,33977.0,39.0,34484.0,34050.0,64.9614
2016-01-14 09:00:00+01:00,34189.0,320.0,35004.0,34662.0,146.3913
2016-01-14 10:00:00+01:00,34598.0,682.0,35425.0,35198.0,226.2985
2016-01-14 11:00:00+01:00,34964.0,934.0,35679.0,35116.0,283.5187
2016-01-14 12:00:00+01:00,35376.0,988.0,35646.0,34838.0,305.724
2016-01-14 13:00:00+01:00,34513.0,909.0,35559.0,34798.0,281.8597
2016-01-14 14:00:00+01:00,33771.0,776.0,34366.0,33679.0,214.1457
2016-01-14 15:00:00+01:00,32655.0,644.0,33763.0,33085.0,121.6259
2016-01-14 16:00:00+01:00,32562.0,400.0,33641.0,32974.0,31.1915
2016-01-14 17:00:00+01:00,34251.0,89.0,34137.0,33317.0,1.2614
2016-01-14 18:00:00+01:00,35542.0,32.0,35735.0,35233.0,0.0311
2016-01-14 19:00:00+01:00,35847.0,31.0,36701.0,36327.0,0.0
2016-01-14 20:00:00+01:00,34512.0,31.0,36677.0,36478.0,0.0
2016-01-14 21:00:00+01:00,33295.0,23.0,35828.0,35682.0,0.0
2016-01-14 22:00:00+01:00,30441.0,23.0,33228.0,33064.0,0.0
2016-01-14 23:00:00+01:00,27384.0,23.0,30088.0,30085.0,0.0
2016-01-15 00:00:00+01:00,26869.0,23.0,27672.0,27961.0,0.0
2016-01-15 01:00:00+01:00,27791.0,23.0,25688.0,25947.0,0.0
2016-01-15 02:00:00+01:00,27925.0,23.0,24408.0,24740.0,0.0
2016-01-15 03:00:00+01:00,28660.0,28.0,23893.0,24150.0,0.0
2016-01-15 04:00:00+01:00,28919.0,29.0,23765.0,23997.0,0.0
2016-01-15 05:00:00+01:00,29332.0,23.0,24392.0,24511.0,0.0
2016-01-15 06:00:00+01:00,29144.0,23.0,26975.0,26965.0,0.0
2016-01-15 07:00:00+01:00,30083.0,23.0,31392.0,31380.0,5.4855
2016-01-15 08:00:00+01:00,32612.0,25.0,34356.0,34470.0,69.1817
2016-01-15 09:00:00+01:00,34229.0,132.0,35177.0,35270.0,181.2064
2016-01-15 10:00:00+01:00,34932.0,632.0,35768.0,35864.0,299.8395
2016-01-15 11:00:00+01:00,36383.0,1286.0,35939.0,36054.0,387.3867
2016-01-15 12:00:00+01:00,36186.0,1577.0,35631.0,35870.0,416.1665
2016-01-15 13:00:00+01:00,35666.0,1877.0,35401.0,35628.0,392.1743
2016-01-15 14:00:00+01:00,34945.0,1960.0,34082.0,34375.0,315.683
2016-01-15 15:00:00+01:00,35179.0,1971.0,33308.0,33710.0,196.3639
2016-01-15 16:00:00+01:00,34796.0,1845.0,33078.0,33441.0,57.2167
2016-01-15 17:00:00+01:00,34976.0,975.0,33189.0,33829.0,1.4101
2016-01-15 18:00:00+01:00,36621.0,242.0,34985.0,35488.0,0.0319
2016-01-15 19:00:00+01:00,37266.0,77.0,36107.0,36329.0,0.0
2016-01-15 20:00:00+01:00,35456.0,71.0,35951.0,36091.0,0.0
2016-01-15 21:00:00+01:00,33203.0,61.0,35364.0,35335.0,0.0
2016-01-15 22:00:00+01:00,31835.0,61.0,33193.0,33146.0,0.0
2016-01-15 23:00:00+01:00,30978.0,49.0,30665.0,30471.0,0.0
2016-01-16 00:00:00+01:00,29514.0,26.0,28539.0,28241.0,0.0
2016-01-16 01:00:00+01:00,30739.0,23.0,26495.0,26164.0,0.0
2016-01-16 02:00:00+01:00,30716.0,14.0,24938.0,24628.0,0.0
2016-01-16 03:00:00+01:00,30560.0,15.0,24058.0,23822.0,0.0
2016-01-16 04:00:00+01:00,30227.0,25.0,23633.0,23419.0,0.0
2016-01-16 05:00:00+01:00,29912.0,14.0,23500.0,23364.0,0.0
2016-01-16 06:00:00+01:00,30132.0,13.0,24176.0,24074.0,0.0
2016-01-16 07:00:00+01:00,30356.0,14.0,25631.0,25657.0,14.2466
2016-01-16 08:00:00+01:00,29633.0,48.0,27257.0,27333.0,130.6965
2016-01-16 09:00:00+01:00,29622.0,883.0,29776.0,29783.0,285.7061
2016-01-16 10:00:00+01:00,30653.0,2194.0,31998.0,31704.0,411.3798
2016-01-16 11:00:00+01:00,31443.0,3370.0,32180.0,32236.0,487.8493
2016-01-16 12:00:00+01:00,32410.0,3980.0,31510.0,31665.0,503.7686
2016-01-16 13:00:00+01:00,32133.0,3994.0,31406.0,31834.0,460.84
2016-01-16 14:00:00+01:00,31882.0,3960.0,30663.0,31105.0,362.7246
2016-01-16 15:00:00+01:00,31623.0,3813.0,29402.0,29775.0,220.4417
2016-01-16 16:00:00+01:00,30419.0,3222.0,28726.0,29053.0,64.2542
2016-01-16 17:00:00+01:00,29038.0,1757.0,28691.0,29183.0,1.6024
2016-01-16 18:00:00+01:00,29840.0,466.0,30848.0,31330.0,0.0353
2016-01-16 19:00:00+01:00,30143.0,104.0,32436.0,32897.0,0.0
2016-01-16 20:00:00+01:00,29558.0,47.0,32998.0,33474.0,0.0
2016-01-16 21:00:00+01:00,29497.0,35.0,32956.0,33164.0,0.0
2016-01-16 22:00:00+01:00,28548.0,36.0,31734.0,31549.0,0.0
2016-01-16 23:00:00+01:00,27413.0,35.0,29453.0,29374.0,0.0
2016-01-17 00:00:00+01:00,27505.0,26.0,27057.0,27105.0,0.0
2016-01-17 01:00:00+01:00,27224.0,26.0,24791.0,25014.0,0.0
2016-01-17 02:00:00+01:00,27744.0,26.0,23259.0,23323.0,0.0
2016-01-17 03:00:00+01:00,28446.0,26.0,22417.0,22341.0,0.0
2016-01-17 04:00:00+01:00,27815.0,26.0,21960.0,21953.0,0.0
2016-01-17 05:00:00+01:00,27453.0,26.0,21919.0,21925.0,0.0
2016-01-17 06:00:00+01:00,27850.0,26.0,22384.0,22437.0,0.0001
2016-01-17 07:00:00+01:00,28139.0,27.0,23181.0,23360.0,13.8501
2016-01-17 08:00:00+01:00,27221.0,54.0,23900.0,24062.0,101.9505
2016-01-17 09:00:00+01:00,27274.0,614.0,25833.0,25923.0,208.8164
2016-01-17 10:00:00+01:00,27831.0,1512.0,28313.0,28234.0,303.797
2016-01-17 11:00:00+01:00,27570.0,2069.0,29409.0,29126.0,361.8238
2016-01-17 12:00:00+01:00,27035.0,2294.0,29344.0,28981.0,363.8092
2016-01-17 13:00:00+01:00,26379.0,2213.0,29632.0,29398.0,320.9259
2016-01-17 14:00:00+01:00,26563.0,1867.0,29630.0,29225.0,239.5814
2016-01-17 15:00:00+01:00,26294.0,1496.0,28555.0,27928.0,132.0391
2016-01-17 16:00:00+01:00,25867.0,968.0,27787.0,27249.0,33.5367
2016-01-17 17:00:00+01:00,25323.0,266.0,27845.0,27411.0,1.6488
2016-01-17 18:00:00+01:00,27473.0,44.0,30332.0,29569.0,0.0434
2016-01-17 19:00:00+01:00,28791.0,37.0,32083.0,31213.0,0.0
2016-01-17 20:00:00+01:00,29308.0,37.0,33266.0,32250.0,0.0
2016-01-17 21:00:00+01:00,29597.0,31.0,33461.0,32581.0,0.0
2016-01-17 22:00:00+01:00,28684.0,32.0,32212.0,31688.0,0.0
2016-01-17 23:00:00+01:00,27323.0,30.0,29475.0,29272.0,0.0
2016-01-18 00:00:00+01:00,28679.0,21.0,26586.0,26662.0,0.0
2016-01-18 01:00:00+01:00,29247.0,19.0,24656.0,24542.0,0.0
2016-01-18 02:00:00+01:00,29624.0,18.0,23420.0,23226.0,0.0
2016-01-18 03:00:00+01:00,29039.0,18.0,22859.0,22670.0,0.0
2016-01-18 04:00:00+01:00,29303.0,18.0,22742.0,22635.0,0.0
2016-01-18 05:00:00+01:00,29203.0,18.0,23866.0,23387.0,0.0
2016-01-18 06:00:00+01:00,30439.0,18.0,27094.0,26446.0,0.0
2016-01-18 07:00:00+01:00,33040.0,23.0,32027.0,31280.0,13.1219
2016-01-18 08:00:00+01:00,35169.0,43.0,35569.0,34435.0,99.2751
2016-01-18 09:00:00+01:00,36632.0,497.0,36437.0,35502.0,201.2777
2016-01-18 10:00:00+01:00,37441.0,1229.0,37178.0,36609.0,286.9558
2016-01-18 11:00:00+01:00,37480.0,1820.0,37019.0,36533.0,353.9482
2016-01-18 12:00:00+01:00,38204.0,2041.0,36716.0,36222.0,386.8671
2016-01-18 13:00:00+01:00,38339.0,2088.0,36399.0,36023.0,362.085
2016-01-18 14:00:00+01:00,37853.0,1936.0,35096.0,34968.0,289.0329
2016-01-18 15:00:00+01:00,37825.0,1667.0,34498.0,34239.0,175.4615
2016-01-18 16:00:00+01:00,37902.0,1307.0,34437.0,34017.0,46.4512
2016-01-18 17:00:00+01:00,37719.0,601.0,34665.0,34130.0,1.7241
2016-01-18 18:00:00+01:00,38095.0,138.0,36335.0,35607.0,0.0499
2016-01-18 19:00:00+01:00,38622.0,29.0,37564.0,36895.0,0.0
2016-01-18 20:00:00+01:00,38110.0,29.0,37724.0,37075.0,0.0
2016-01-18 21:00:00+01:00,35601.0,22.0,36751.0,36539.0,0.0
2016-01-18 22:00:00+01:00,33727.0,24.0,33951.0,34292.0,0.0
2016-01-18 23:00:00+01:00,32426.0,21.0,30623.0,30967.0,0.0
2016-01-19 00:00:00+01:00,30207.0,22.0,27958.0,28336.0,0.0
2016-01-19 01:00:00+01:00,30249.0,22.0,25831.0,26275.0,0.0
2016-01-19 02:00:00+01:00,30044.0,22.0,24589.0,25215.0,0.0
2016-01-19 03:00:00+01:00,29337.0,22.0,24185.0,24597.0,0.0
2016-01-19 04:00:00+01:00,28854.0,22.0,24103.0,24328.0,0.0
2016-01-19 05:00:00+01:00,29214.0,22.0,24736.0,25164.0,0.0
2016-01-19 06:00:00+01:00,29590.0,21.0,27449.0,27880.0,0.0002
2016-01-19 07:00:00+01:00,32570.0,23.0,32326.0,32565.0,11.2183
2016-01-19 08:00:00+01:00,35579.0,49.0,35535.0,35993.0,83.1487
2016-01-19 09:00:00+01:00,36671.0,490.0,36174.0,36512.0,184.093
2016-01-19 10:00:00+01:00,37077.0,1085.0,36561.0,37186.0,278.106
2016-01-19 11:00:00+01:00,36938.0,1581.0,36416.0,36975.0,331.1949
2016-01-19 12:00:00+01:00,35887.0,1870.0,35980.0,36490.0,331.4745
2016-01-19 13:00:00+01:00,34489.0,1867.0,35733.0,36246.0,280.1362
2016-01-19 14:00:00+01:00,33980.0,1636.0,34662.0,34992.0,198.5746
2016-01-19 15:00:00+01:00,33309.0,1274.0,34144.0,34378.0,108.6568
2016-01-19 16:00:00+01:00,33441.0,737.0,34045.0,34258.0,31.6786
2016-01-19 17:00:00+01:00,35094.0,268.0,34591.0,34679.0,1.9449
2016-01-19 18:00:00+01:00,36559.0,70.0,36577.0,36370.0,0.0591
2016-01-19 19:00:00+01:00,37986.0,52.0,37962.0,37805.0,0.0
2016-01-19 20:00:00+01:00,36336.0,44.0,38071.0,38028.0,0.0
2016-01-19 21:00:00+01:00,33901.0,24.0,37231.0,37462.0,0.0
2016-01-19 22:00:00+01:00,31223.0,22.0,34426.0,34717.0,0.0
2016-01-19 23:00:00+01:00,29078.0,19.0,30932.0,31235.0,0.0
2016-01-20 00:00:00+01:00,28043.0,19.0,28222.0,28189.0,0.0
2016-01-20 01:00:00+01:00,27481.0,18.0,25955.0,26028.0,0.0
2016-01-20 02:00:00+01:00,27223.0,18.0,24813.0,24776.0,0.0
2016-01-20 03:00:00+01:00,26765.0,19.0,24307.0,24244.0,0.0
2016-01-20 04:00:00+01:00,26573.0,19.0,24212.0,24164.0,0.0
2016-01-20 05:00:00+01:00,27690.0,19.0,24793.0,24843.0,0.0
2016-01-20 06:00:00+01:00,28684.0,18.0,27378.0,27477.0,0.0002
2016-01-20 07:00:00+01:00,31890.0,22.0,32354.0,32195.0,10.2718
2016-01-20 08:00:00+01:00,34487.0,33.0,35577.0,35598.0,80.7797
2016-01-20 09:00:00+01:00,35755.0,290.0,36514.0,36212.0,186.1855
2016-01-20 10:00:00+01:00,36562.0,877.0,36929.0,36679.0,284.9983
2016-01-20 11:00:00+01:00,35652.0,1383.0,36499.0,36633.0,340.2135
2016-01-20 12:00:00+01:00,34392.0,1708.0,36035.0,36208.0,347.7015
2016-01-20 13:00:00+01:00,33802.0,1862.0,35688.0,36003.0,309.0104
2016-01-20 14:00:00+01:00,33031.0,1773.0,34434.0,34797.0,232.6362
2016-01-20 15:00:00+01:00,32522.0,1495.0,33737.0,34252.0,132.094
2016-01-20 16:00:00+01:00,34731.0,1022.0,33688.0,34079.0,37.6737
2016-01-20 17:00:00+01:00,34919.0,357.0,34107.0,34490.0,2.1266
2016-01-20 18:00:00+01:00,36619.0,59.0,35952.0,36258.0,0.0642
2016-01-20 19:00:00+01:00,38106.0,35.0,37314.0,37609.0,0.0
2016-01-20 20:00:00+01:00,38256.0,33.0,37527.0,37637.0,0.0
2016-01-20 21:00:00+01:00,36137.0,22.0,36520.0,36762.0,0.0
2016-01-20 22:00:00+01:00,32710.0,22.0,33839.0,34111.0,0.0
2016-01-20 23:00:00+01:00,30429.0,21.0,30538.0,30809.0,0.0
2016-01-21 00:00:00+01:00,31342.0,29.0,27991.0,28272.0,0.0
2016-01-21 01:00:00+01:00,30807.0,37.0,25797.0,26112.0,0.0
2016-01-21 02:00:00+01:00,29889.0,36.0,24501.0,24739.0,0.0
2016-01-21 03:00:00+01:00,29552.0,22.0,23998.0,24208.0,0.0
2016-01-21 04:00:00+01:00,29901.0,21.0,23886.0,24054.0,0.0
2016-01-21 05:00:00+01:00,30535.0,21.0,24549.0,24668.0,0.0
2016-01-21 06:00:00+01:00,31781.0,20.0,27280.0,27243.0,0.0003
2016-01-21 07:00:00+01:00,32976.0,23.0,32095.0,32028.0,10.9913
2016-01-21 08:00:00+01:00,34752.0,45.0,35003.0,35067.0,73.1434
2016-01-21 09:00:00+01:00,35727.0,458.0,35707.0,35742.0,160.0342
2016-01-21 10:00:00+01:00,37007.0,1068.0,36281.0,36204.0,251.2386
2016-01-21 11:00:00+01:00,37095.0,1415.0,36035.0,36011.0,329.6961
2016-01-21 12:00:00+01:00,36934.0,1583.0,35779.0,35664.0,352.1417
2016-01-21 13:00:00+01:00,36346.0,1688.0,35599.0,35455.0,318.2594
2016-01-21 14:00:00+01:00,35440.0,1581.0,34331.0,34221.0,240.753
2016-01-21 15:00:00+01:00,35414.0,1322.0,33846.0,33598.0,139.5175
2016-01-21 16:00:00+01:00,35795.0,868.0,34028.0,33521.0,41.3923
2016-01-21 17:00:00+01:00,35817.0,243.0,34504.0,33899.0,2.021
2016-01-21 18:00:00+01:00,37025.0,36.0,36109.0,35677.0,0.0681
2016-01-21 19:00:00+01:00,38000.0,33.0,37423.0,37109.0,0.0
2016-01-21 20:00:00+01:00,37380.0,32.0,37468.0,37244.0,0.0
2016-01-21 21:00:00+01:00,34416.0,24.0,36555.0,36570.0,0.0
2016-01-21 22:00:00+01:00,32896.0,24.0,33817.0,33884.0,0.0
2016-01-21 23:00:00+01:00,31550.0,23.0,30587.0,30616.0,0.0
2016-01-22 00:00:00+01:00,29625.0,22.0,28033.0,27994.0,0.0
2016-01-22 01:00:00+01:00,29244.0,21.0,26102.0,25818.0,0.0
2016-01-22 02:00:00+01:00,29213.0,22.0,24711.0,24509.0,0.0
2016-01-22 03:00:00+01:00,28757.0,22.0,24148.0,23974.0,0.0
2016-01-22 04:00:00+01:00,28435.0,21.0,24103.0,23868.0,0.0
2016-01-22 05:00:00+01:00,28571.0,21.0,24749.0,24445.0,0.0
2016-01-22 06:00:00+01:00,29336.0,21.0,27295.0,27015.0,0.0007
2016-01-22 07:00:00+01:00,31881.0,21.0,31913.0,31403.0,11.8968
2016-01-22 08:00:00+01:00,32472.0,40.0,34785.0,34324.0,74.7383
2016-01-22 09:00:00+01:00,33683.0,342.0,35569.0,34873.0,157.3293
2016-01-22 10:00:00+01:00,33472.0,805.0,35967.0,35605.0,239.9563
2016-01-22 11:00:00+01:00,33315.0,1107.0,35758.0,35454.0,298.5903
2016-01-22 12:00:00+01:00,33171.0,1241.0,35320.0,34951.0,312.7271
2016-01-22 13:00:00+01:00,32355.0,1263.0,35137.0,34662.0,276.2797
2016-01-22 14:00:00+01:00,31131.0,1249.0,33741.0,33367.0,204.3228
2016-01-22 15:00:00+01:00,31159.0,1115.0,33041.0,32468.0,124.3307
2016-01-22 16:00:00+01:00,30477.0,911.0,32828.0,32165.0,43.2929
2016-01-22 17:00:00+01:00,31141.0,521.0,32907.0,32430.0,2.1277
2016-01-22 18:00:00+01:00,32019.0,173.0,34408.0,34091.0,0.0632
2016-01-22 19:00:00+01:00,32135.0,66.0,35512.0,35415.0,0.0
2016-01-22 20:00:00+01:00,31672.0,64.0,35335.0,35420.0,0.0
2016-01-22 21:00:00+01:00,31197.0,45.0,34802.0,34758.0,0.0
2016-01-22 22:00:00+01:00,29402.0,29.0,32627.0,32503.0,0.0
2016-01-22 23:00:00+01:00,28137.0,29.0,30025.0,29933.0,0.0
2016-01-23 00:00:00+01:00,27097.0,28.0,27902.0,28032.0,0.0
2016-01-23 01:00:00+01:00,25916.0,28.0,25682.0,26014.0,0.0
2016-01-23 02:00:00+01:00,25227.0,27.0,24283.0,24389.0,0.0
2016-01-23 03:00:00+01:00,24856.0,27.0,23496.0,23543.0,0.0
2016-01-23 04:00:00+01:00,24383.0,27.0,23013.0,23219.0,0.0
2016-01-23 05:00:00+01:00,24716.0,28.0,22880.0,23176.0,0.0
2016-01-23 06:00:00+01:00,25206.0,27.0,23410.0,23759.0,0.0011
2016-01-23 07:00:00+01:00,25666.0,29.0,25031.0,25380.0,10.7092
2016-01-23 08:00:00+01:00,25502.0,29.0,26616.0,26797.0,70.9765
2016-01-23 09:00:00+01:00,26477.0,285.0,29158.0,29261.0,159.6523
2016-01-23 10:00:00+01:00,27522.0,896.0,31102.0,31219.0,260.9421
2016-01-23 11:00:00+01:00,28264.0,1561.0,31227.0,31327.0,345.9536
2016-01-23 12:00:00+01:00,27756.0,2112.0,30514.0,30730.0,377.0685
2016-01-23 13:00:00+01:00,27890.0,2433.0,30339.0,30612.0,353.9118
2016-01-23 14:00:00+01:00,27910.0,2498.0,29387.0,29869.0,284.4596
2016-01-23 15:00:00+01:00,27318.0,2397.0,28137.0,28645.0,178.4014
2016-01-23 16:00:00+01:00,26708.0,1894.0,27400.0,28052.0,56.9254
2016-01-23 17:00:00+01:00,25848.0,836.0,27264.0,28111.0,2.3716
2016-01-23 18:00:00+01:00,25567.0,116.0,29144.0,30200.0,0.0649
2016-01-23 19:00:00+01:00,26504.0,39.0,30855.0,31777.0,0.0
2016-01-23 20:00:00+01:00,26362.0,32.0,31189.0,32179.0,0.0
2016-01-23 21:00:00+01:00,26317.0,23.0,31254.0,32022.0,0.0
2016-01-23 22:00:00+01:00,25247.0,21.0,29814.0,30411.0,0.0
2016-01-23 23:00:00+01:00,24758.0,21.0,27761.0,28294.0,0.0
2016-01-24 00:00:00+01:00,24142.0,16.0,25595.0,25801.0,0.0
2016-01-24 01:00:00+01:00,23558.0,13.0,23640.0,23709.0,0.0
2016-01-24 02:00:00+01:00,23122.0,13.0,22264.0,22203.0,0.0
2016-01-24 03:00:00+01:00,22864.0,13.0,21493.0,21405.0,0.0
2016-01-24 04:00:00+01:00,22476.0,12.0,21165.0,20990.0,0.0
2016-01-24 05:00:00+01:00,22211.0,11.0,21121.0,21020.0,0.0
2016-01-24 06:00:00+01:00,22203.0,11.0,21416.0,21476.0,0.0016
2016-01-24 07:00:00+01:00,22933.0,12.0,22033.0,22388.0,18.1957
2016-01-24 08:00:00+01:00,23140.0,34.0,22686.0,22968.0,130.2051
2016-01-24 09:00:00+01:00,24046.0,609.0,24652.0,24620.0,278.9657
2016-01-24 10:00:00+01:00,24584.0,1567.0,26677.0,26533.0,405.9586
2016-01-24 11:00:00+01:00,26260.0,2421.0,27351.0,27396.0,481.5496
2016-01-24 12:00:00+01:00,26815.0,3209.0,27129.0,27308.0,497.5332
2016-01-24 13:00:00+01:00,26720.0,3393.0,27366.0,27681.0,451.4666
2016-01-24 14:00:00+01:00,26972.0,3316.0,27160.0,27436.0,352.7821
2016-01-24 15:00:00+01:00,26423.0,3107.0,25942.0,26212.0,215.8239
2016-01-24 16:00:00+01:00,25761.0,2459.0,25285.0,25535.0,69.2643
2016-01-24 17:00:00+01:00,24572.0,1066.0,25271.0,25530.0,2.2013
2016-01-24 18:00:00+01:00,25020.0,178.0,27393.0,27633.0,0.0575
2016-01-24 19:00:00+01:00,26614.0,22.0,29919.0,29534.0,0.0
2016-01-24 20:00:00+01:00,26753.0,19.0,30986.0,30572.0,0.0
2016-01-24 21:00:00+01:00,26797.0,12.0,31188.0,30980.0,0.0
2016-01-24 22:00:00+01:00,27230.0,12.0,30141.0,29706.0,0.0
2016-01-24 23:00:00+01:00,26558.0,12.0,27640.0,27378.0,0.0
2016-01-25 00:00:00+01:00,26011.0,12.0,25027.0,25051.0,0.0
2016-01-25 01:00:00+01:00,27321.0,12.0,23121.0,23170.0,0.0
2016-01-25 02:00:00+01:00,27014.0,12.0,22169.0,22052.0,0.0
2016-01-25 03:00:00+01:00,25909.0,12.0,21953.0,21612.0,0.0
2016-01-25 04:00:00+01:00,25658.0,11.0,22281.0,21625.0,0.0
2016-01-25 05:00:00+01:00,26036.0,12.0,22807.0,22411.0,0.0
2016-01-25 06:00:00+01:00,26822.0,11.0,25716.0,25300.0,0.0023
